,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125
0,0.40212905406951904,0.8266656994819641,-5.6403642645364016e-08,0.4317817986011505,0.8458743691444397,-0.008724065497517586,0.44419097900390625,0.8783224821090698,-0.015473986975848675,0.44661983847618103,0.9143986105918884,-0.020036377012729645,0.4505728781223297,0.9441159963607788,-0.02301894873380661,0.4144020080566406,0.8957319855690002,-0.023949116468429565,0.4170897901058197,0.9511076807975769,-0.03278566896915436,0.428480863571167,0.9708126783370972,-0.033413633704185486,0.4377097487449646,0.9769238829612732,-0.031116869300603867,0.39465996623039246,0.8967916369438171,-0.021667810156941414,0.4026375412940979,0.9553415179252625,-0.03049742802977562,0.41905155777931213,0.9686395525932312,-0.026782963424921036,0.42909538745880127,0.9699507355690002,-0.021518057212233543,0.38103845715522766,0.8958096504211426,-0.019187461584806442,0.38860729336738586,0.9497039914131165,-0.025360772386193275,0.4042576253414154,0.9591452479362488,-0.01756974123418331,0.4132646322250366,0.9577124714851379,-0.009539172984659672,0.37218672037124634,0.8932738304138184,-0.01727432571351528,0.3771600127220154,0.9371786713600159,-0.01953524723649025,0.3896927535533905,0.9487518072128296,-0.013775592669844627,0.3977723717689514,0.9492758512496948,-0.007543445564806461,0.7664502859115601,0.8063361048698425,1.8546482749570714e-07,0.7397360801696777,0.833644688129425,-0.01193420309573412,0.7313387393951416,0.8732344508171082,-0.015973474830389023,0.7313460111618042,0.9089388847351074,-0.01651454158127308,0.7306809425354004,0.9373220205307007,-0.015097473748028278,0.7669212818145752,0.8957977294921875,-0.017335861921310425,0.7648416757583618,0.9489196538925171,-0.019077835604548454,0.7510057091712952,0.9637637138366699,-0.016414588317275047,0.7394015192985535,0.9663225412368774,-0.01307691726833582,0.7835164070129395,0.8934006690979004,-0.010328331030905247,0.7767961025238037,0.949420690536499,-0.012713413685560226,0.7582876682281494,0.9604752659797668,-0.010980605147778988,0.7438868284225464,0.958633542060852,-0.008417083881795406,0.7914408445358276,0.8881691098213196,-0.0031306291930377483,0.7862334251403809,0.9367603063583374,-0.003876495873555541,0.7685117721557617,0.948528528213501,-0.0030385940335690975,0.7546764016151428,0.9486299157142639,-0.002022481756284833,0.7933908104896545,0.8821554183959961,0.0034086713567376137,0.7901826500892639,0.9208423495292664,0.0028996418695896864,0.7772766947746277,0.9331538677215576,0.003813563846051693,0.7652875781059265,0.9345533847808838,0.005413242615759373
1,0.40225812792778015,0.8209203481674194,-7.857400419197802e-08,0.43070438504219055,0.8418142199516296,-0.008917256258428097,0.4433406591415405,0.8757137060165405,-0.015184066258370876,0.446014940738678,0.9118878245353699,-0.019090112298727036,0.4502800703048706,0.9418363571166992,-0.02153511345386505,0.4138050079345703,0.8928903937339783,-0.0228864885866642,0.4165487289428711,0.9479725360870361,-0.03126658871769905,0.42771121859550476,0.968161940574646,-0.032526638358831406,0.43759414553642273,0.975497841835022,-0.031047658994793892,0.393982470035553,0.894133985042572,-0.02029346115887165,0.40197089314460754,0.9523980021476746,-0.028833724558353424,0.41778531670570374,0.9646196365356445,-0.02630923129618168,0.4274652898311615,0.9644067883491516,-0.02235560677945614,0.3803423345088959,0.8928804993629456,-0.017491012811660767,0.3872237801551819,0.9476308822631836,-0.023619046434760094,0.402053564786911,0.9544131755828857,-0.017125992104411125,0.4105662703514099,0.9509450793266296,-0.010382014326751232,0.3715907037258148,0.8897378444671631,-0.015185595490038395,0.3758750259876251,0.9349268078804016,-0.01768442429602146,0.3874460756778717,0.9440748691558838,-0.01255091093480587,0.3945913314819336,0.9422802925109863,-0.007065438199788332,0.768202006816864,0.8011038303375244,1.672190563795084e-07,0.7414571642875671,0.8289868831634521,-0.009716055355966091,0.7326029539108276,0.8712673187255859,-0.012149441055953503,0.7332842946052551,0.9082946181297302,-0.01181026455014944,0.7326267957687378,0.9366936683654785,-0.009656807407736778,0.770089328289032,0.8895379900932312,-0.012402044609189034,0.7680270671844482,0.9422767758369446,-0.01456368900835514,0.7537771463394165,0.9568150043487549,-0.01336219534277916,0.7421833872795105,0.9592457413673401,-0.011284422129392624,0.7862311005592346,0.8894360065460205,-0.006999387871474028,0.779614269733429,0.9444802403450012,-0.00964062474668026,0.7612466812133789,0.9546211957931519,-0.00899002980440855,0.7477333545684814,0.9515190720558167,-0.0073285955004394054,0.7936820983886719,0.8864198923110962,-0.0016528761480003595,0.7889866232872009,0.9349958896636963,-0.0029127993620932102,0.7716573476791382,0.9463680386543274,-0.0024132735561579466,0.7589762210845947,0.9463493824005127,-0.001654243329539895,0.795946478843689,0.8824494481086731,0.0030716012697666883,0.7926784753799438,0.9213364720344543,0.0018004316370934248,0.7800801992416382,0.9329798817634583,0.002433036919683218,0.7694226503372192,0.9343590140342712,0.0038370266556739807
2,0.40360769629478455,0.8202639222145081,-7.434005766526752e-08,0.4315020442008972,0.8430168032646179,-0.008669148199260235,0.4433271288871765,0.8769333958625793,-0.014466279186308384,0.44539040327072144,0.9133087396621704,-0.01806924119591713,0.4502454996109009,0.9421606063842773,-0.020331738516688347,0.4134675860404968,0.8939068913459778,-0.020443513989448547,0.41612815856933594,0.9471999406814575,-0.028137972578406334,0.42697328329086304,0.9674522876739502,-0.02966386452317238,0.43689417839050293,0.9764522314071655,-0.028680123388767242,0.3939109742641449,0.8950774073600769,-0.017959970980882645,0.4013633728027344,0.951927900314331,-0.025966448709368706,0.41737601161003113,0.9648085832595825,-0.024048147723078728,0.4275512099266052,0.9661588072776794,-0.020722685381770134,0.38048091530799866,0.8934822678565979,-0.015339585021138191,0.38707560300827026,0.9470627307891846,-0.021204182878136635,0.4019146263599396,0.9539716243743896,-0.015380269847810268,0.4103361666202545,0.9508710503578186,-0.009215477854013443,0.3718806207180023,0.8902127742767334,-0.013236696831882,0.37593913078308105,0.9348076581954956,-0.015258834697306156,0.3875194489955902,0.9428785443305969,-0.010157186537981033,0.3941558003425598,0.9400274157524109,-0.004906282294541597,0.7674367427825928,0.7993729710578918,1.713944470793649e-07,0.7412494421005249,0.8274399638175964,-0.01005207747220993,0.7330885529518127,0.8689141869544983,-0.012895571067929268,0.7336546778678894,0.9065611362457275,-0.013176442123949528,0.7336398959159851,0.9355729222297668,-0.011757712811231613,0.7704829573631287,0.888397216796875,-0.01176478248089552,0.7682647705078125,0.9410825967788696,-0.015085971914231777,0.7536779642105103,0.9553588032722473,-0.015350517816841602,0.7418990135192871,0.9577811360359192,-0.014222677797079086,0.7863234877586365,0.8878880143165588,-0.0065464903600513935,0.7805139422416687,0.9426189064979553,-0.010323137044906616,0.7616173028945923,0.9528680443763733,-0.01073461677879095,0.7477371692657471,0.9500019550323486,-0.00973885040730238,0.7937910556793213,0.8845775127410889,-0.0015295876655727625,0.7900447249412537,0.932594358921051,-0.0038368983659893274,0.7723655700683594,0.9441749453544617,-0.0038030166178941727,0.7591968178749084,0.9441602826118469,-0.0031550114508718252,0.7959518432617188,0.8807913064956665,0.002802576869726181,0.7933517694473267,0.9196707010269165,0.0009577640448696911,0.7805688381195068,0.9311996698379517,0.0015748559962958097,0.7695431113243103,0.9321985244750977,0.00305743794888258
3,0.4033984839916229,0.8198204040527344,-8.309359600389143e-08,0.43157780170440674,0.8424933552742004,-0.008953026495873928,0.4435272216796875,0.8767052292823792,-0.014836404472589493,0.44519755244255066,0.9135474562644958,-0.018505273386836052,0.4508137106895447,0.942034125328064,-0.02084249258041382,0.4130617380142212,0.8934018611907959,-0.020549455657601357,0.41630470752716064,0.9470351338386536,-0.0282744187861681,0.42736947536468506,0.9673066139221191,-0.029916420578956604,0.43716517090797424,0.9765442609786987,-0.029077382758259773,0.3935503363609314,0.8946940302848816,-0.017933491617441177,0.40148788690567017,0.9517157077789307,-0.0259033665060997,0.41791561245918274,0.9648849964141846,-0.02417067438364029,0.42829105257987976,0.9666677117347717,-0.021084345877170563,0.3804435729980469,0.8933207988739014,-0.015207705087959766,0.3870653212070465,0.9467488527297974,-0.020988523960113525,0.40241068601608276,0.9546082019805908,-0.015434385277330875,0.41141262650489807,0.9523000121116638,-0.009591222740709782,0.3722158372402191,0.8903716802597046,-0.013033812865614891,0.3759162724018097,0.9349594116210938,-0.015178434550762177,0.38775521516799927,0.9445959329605103,-0.010470375418663025,0.39499998092651367,0.9431886076927185,-0.0055932640098035336,0.7681231498718262,0.7979563474655151,1.8033112780813099e-07,0.7416041493415833,0.8259217739105225,-0.010760558769106865,0.7328919172286987,0.8671547770500183,-0.013567364774644375,0.7333977222442627,0.9045777320861816,-0.013460027985274792,0.7334253787994385,0.9333464503288269,-0.011411449871957302,0.7708215713500977,0.8859588503837585,-0.01245091576129198,0.7687684893608093,0.9397735595703125,-0.015505039133131504,0.7540194988250732,0.9544821381568909,-0.015289735049009323,0.7419614195823669,0.9574620723724365,-0.013742604292929173,0.7866291403770447,0.8863100409507751,-0.006465786136686802,0.7807708382606506,0.9423192739486694,-0.010434750467538834,0.7618297934532166,0.9530848860740662,-0.010667774826288223,0.7477948665618896,0.9508360624313354,-0.009301263839006424,0.7938672304153442,0.884243905544281,-0.0006666533299721777,0.7897497415542603,0.9328201413154602,-0.0029277915600687265,0.7722559571266174,0.9449406266212463,-0.0029716533608734608,0.7591123580932617,0.9455955028533936,-0.0021693843882530928,0.7956982254981995,0.8815796971321106,0.004403925966471434,0.7926309704780579,0.920413076877594,0.002860256703570485,0.7797922492027283,0.9320126175880432,0.0034162874799221754,0.7685993909835815,0.9331526160240173,0.0049558645114302635
4,0.4031260013580322,0.8196319341659546,-8.035770804326603e-08,0.43151673674583435,0.8424504399299622,-0.009124773554503918,0.4436808228492737,0.8766346573829651,-0.015075767412781715,0.4453456699848175,0.913501501083374,-0.018764089792966843,0.4505264163017273,0.9421250820159912,-0.021151887252926826,0.41293856501579285,0.8930304646492004,-0.020957207307219505,0.416460245847702,0.9469987750053406,-0.02883080393075943,0.4275013208389282,0.9676700234413147,-0.030674349516630173,0.4374814033508301,0.9773674011230469,-0.029980961233377457,0.39347270131111145,0.8944095373153687,-0.018287325277924538,0.40173837542533875,0.9517449140548706,-0.026329325512051582,0.41819998621940613,0.9665254354476929,-0.02483281120657921,0.4290906488895416,0.9697316288948059,-0.022004729136824608,0.38027673959732056,0.8930363059043884,-0.0154943335801363,0.38733214139938354,0.9466542601585388,-0.02143510803580284,0.4025413393974304,0.9550515413284302,-0.01610533706843853,0.4116879105567932,0.9532193541526794,-0.010413791052997112,0.37183666229248047,0.890028178691864,-0.013246807269752026,0.37599819898605347,0.9348636865615845,-0.015553656034171581,0.38790658116340637,0.9443832039833069,-0.010880270972847939,0.3952592611312866,0.94288569688797,-0.00601479085162282,0.7695171236991882,0.7994400858879089,1.80776567049179e-07,0.742600679397583,0.8242924809455872,-0.012391721829771996,0.7334282994270325,0.8644270896911621,-0.016597744077444077,0.7338019013404846,0.9020074009895325,-0.01762116327881813,0.7347203493118286,0.9314364194869995,-0.016551071777939796,0.7708179950714111,0.8841638565063477,-0.01778634451329708,0.7684627175331116,0.9408575296401978,-0.024313954636454582,0.7528982162475586,0.9562878012657166,-0.02527855709195137,0.7403504252433777,0.9559807181358337,-0.023484062403440475,0.7867546081542969,0.8856967687606812,-0.011523799039423466,0.7830309271812439,0.9469777345657349,-0.018079694360494614,0.763801097869873,0.9586530923843384,-0.018342185765504837,0.750125527381897,0.9543570280075073,-0.016325682401657104,0.7939531803131104,0.885128378868103,-0.005510503891855478,0.7907388806343079,0.9380545616149902,-0.009947052225470543,0.7730861902236938,0.9494651556015015,-0.009455402381718159,0.7610503435134888,0.9482033252716064,-0.007559330202639103,0.7954987287521362,0.8838725686073303,-0.00023708329536020756,0.792686402797699,0.9266147613525391,-0.0031583039090037346,0.779809296131134,0.9393741488456726,-0.0024654443841427565,0.7696071863174438,0.9405252933502197,-0.0003992318524979055
5,0.40341344475746155,0.8196181058883667,-8.305683962817056e-08,0.4313863515853882,0.8422732949256897,-0.008897366002202034,0.44343432784080505,0.8765698671340942,-0.014787067659199238,0.4454232454299927,0.9132841229438782,-0.018523000180721283,0.4513495862483978,0.941570520401001,-0.020991673693060875,0.4134089946746826,0.8933223485946655,-0.020445002242922783,0.4167078733444214,0.9471226334571838,-0.02846737764775753,0.42766737937927246,0.9676476120948792,-0.030461743474006653,0.4377100467681885,0.9771147966384888,-0.02979077398777008,0.3938070237636566,0.8946633338928223,-0.01790621504187584,0.40188342332839966,0.9518172740936279,-0.025993159040808678,0.4182721972465515,0.9656406044960022,-0.024491630494594574,0.42902740836143494,0.9679006934165955,-0.02154240757226944,0.3804911673069,0.8932221531867981,-0.01526724360883236,0.3874661922454834,0.9468323588371277,-0.02125399187207222,0.40256503224372864,0.9546242356300354,-0.015910174697637558,0.4115414321422577,0.9522250890731812,-0.010119077749550343,0.37206313014030457,0.8902094960212708,-0.013160387985408306,0.37611469626426697,0.9350255131721497,-0.015416467562317848,0.3878301978111267,0.9442681670188904,-0.01067928783595562,0.3950132429599762,0.942448616027832,-0.0057183015160262585,0.7680750489234924,0.7975477576255798,1.7327953116819117e-07,0.7414159774780273,0.824140727519989,-0.012399664148688316,0.7333244681358337,0.8652859330177307,-0.016761882230639458,0.7349415421485901,0.9032308459281921,-0.0178548451513052,0.7351934909820557,0.933056652545929,-0.016769252717494965,0.7691982984542847,0.8824225068092346,-0.019387319684028625,0.7685844898223877,0.9403887391090393,-0.026030944660305977,0.7545315623283386,0.956500232219696,-0.02626020275056362,0.7425224184989929,0.9547114968299866,-0.023747114464640617,0.7861858606338501,0.8835654258728027,-0.013190082274377346,0.7872224450111389,0.945838987827301,-0.02003234252333641,0.7696025371551514,0.959748387336731,-0.01989423856139183,0.7558265924453735,0.9556386470794678,-0.017539074644446373,0.7944813370704651,0.8826112151145935,-0.007188673596829176,0.7962554693222046,0.9360535144805908,-0.011918870732188225,0.7795783281326294,0.9493092894554138,-0.011646206490695477,0.7673066258430481,0.9490243196487427,-0.009902223013341427,0.7968007326126099,0.8807627558708191,-0.001849126536399126,0.7979793548583984,0.9238619208335876,-0.004974501207470894,0.7860743403434753,0.9373130798339844,-0.004451722372323275,0.7755750417709351,0.9385269284248352,-0.002555015729740262
6,0.4039646089076996,0.8200651407241821,-7.86304994448983e-08,0.43177086114883423,0.8424712419509888,-0.009648758918046951,0.4439746141433716,0.8762004375457764,-0.016021260991692543,0.4460912346839905,0.9128482341766357,-0.020087335258722305,0.4514428377151489,0.9419021606445312,-0.0227822232991457,0.41361621022224426,0.8932133316993713,-0.02150682359933853,0.41722404956817627,0.9475600123405457,-0.02968459576368332,0.42844676971435547,0.9678761959075928,-0.03153657540678978,0.4383561909198761,0.9764599204063416,-0.0307239331305027,0.3938964605331421,0.8945307731628418,-0.01866861991584301,0.4023369550704956,0.9519392251968384,-0.026984376832842827,0.4187263548374176,0.9661834836006165,-0.025529736652970314,0.42943158745765686,0.9685433506965637,-0.022668130695819855,0.3805927038192749,0.8930351734161377,-0.015773599967360497,0.3877112567424774,0.9471426010131836,-0.022041480988264084,0.4029069244861603,0.9555979371070862,-0.01683979481458664,0.4120103716850281,0.9534727334976196,-0.011173908598721027,0.3721299171447754,0.8899633884429932,-0.01343305129557848,0.37646567821502686,0.9351900219917297,-0.016083169728517532,0.38835951685905457,0.9448472857475281,-0.011610845103859901,0.39567187428474426,0.9432699680328369,-0.0068247318267822266,0.7684122920036316,0.795469343662262,1.6788648338206258e-07,0.7416459321975708,0.822428286075592,-0.01232539676129818,0.7336807250976562,0.8638757467269897,-0.017153749242424965,0.7356984615325928,0.9011815190315247,-0.018801312893629074,0.7364486455917358,0.930991530418396,-0.018207021057605743,0.769213080406189,0.8803776502609253,-0.02089768275618553,0.7711319923400879,0.9392394423484802,-0.028018439188599586,0.7567427158355713,0.9567676186561584,-0.028109334409236908,0.7444687485694885,0.954996645450592,-0.025333590805530548,0.7864109873771667,0.8814098834991455,-0.01506725512444973,0.7895801067352295,0.9453606605529785,-0.02243349887430668,0.7714585661888123,0.9596645832061768,-0.022436391562223434,0.7578226923942566,0.9541738033294678,-0.02007872797548771,0.794837236404419,0.8808306455612183,-0.00930875726044178,0.7983208894729614,0.9360780715942383,-0.014348375611007214,0.7810109853744507,0.9499167799949646,-0.01418200135231018,0.7685986161231995,0.9487364292144775,-0.012498550117015839,0.7973255515098572,0.8793565630912781,-0.004163408651947975,0.7992997169494629,0.9237005710601807,-0.007806764449924231,0.7868616580963135,0.9384955763816833,-0.007617866154760122,0.7761904001235962,0.9398340582847595,-0.005905142519623041
7,0.40388745069503784,0.8191973567008972,-8.2889684449583e-08,0.431855708360672,0.8419635891914368,-0.009228796698153019,0.4444817006587982,0.8759739995002747,-0.015284812077879906,0.4471083879470825,0.9119083285331726,-0.019150353968143463,0.45156359672546387,0.9409899711608887,-0.021648822352290154,0.4145595133304596,0.8931318521499634,-0.020889203995466232,0.41780731081962585,0.9474561810493469,-0.02912272699177265,0.428889662027359,0.9678647518157959,-0.031049994751811028,0.43873947858810425,0.9762274622917175,-0.030222149565815926,0.394656240940094,0.8943270444869995,-0.018282799050211906,0.4027198553085327,0.9518685340881348,-0.026478106155991554,0.4190990924835205,0.9662590026855469,-0.024989236146211624,0.4298814833164215,0.9685656428337097,-0.022029053419828415,0.3810614347457886,0.8927688598632812,-0.015634644776582718,0.38798779249191284,0.9470661878585815,-0.02186078578233719,0.40301403403282166,0.9552899599075317,-0.016613289713859558,0.4119764566421509,0.9528267979621887,-0.010827186517417431,0.3723902404308319,0.8895565271377563,-0.013511263765394688,0.37688249349594116,0.9350576996803284,-0.016141321510076523,0.38873156905174255,0.9444798827171326,-0.011536824516952038,0.3959990441799164,0.9424926042556763,-0.006563458126038313,0.7681931853294373,0.792212724685669,1.7689158937628235e-07,0.741946816444397,0.8201724290847778,-0.011880460195243359,0.7344577312469482,0.8614346981048584,-0.016815923154354095,0.7371804714202881,0.8987628221511841,-0.0186458732932806,0.7378835678100586,0.9290412068367004,-0.01828250288963318,0.7700324654579163,0.8754417300224304,-0.020654018968343735,0.7715567946434021,0.9357452392578125,-0.02821122109889984,0.7587963342666626,0.954609751701355,-0.02880006842315197,0.7468974590301514,0.954298734664917,-0.026319453492760658,0.7872200012207031,0.876822829246521,-0.015055367723107338,0.7913015484809875,0.9418537020683289,-0.02242377959191799,0.7754892110824585,0.9584043622016907,-0.022573022171854973,0.7618374228477478,0.9547731280326843,-0.020363938063383102,0.7958382964134216,0.8766912221908569,-0.009518752805888653,0.7996052503585815,0.9325623512268066,-0.01445564441382885,0.7839384078979492,0.9480096697807312,-0.014454755932092667,0.7713629007339478,0.9482926726341248,-0.012877671979367733,0.7984251976013184,0.8758511543273926,-0.0045592826791107655,0.800585925579071,0.9197328686714172,-0.007879895158112049,0.7891218066215515,0.9359450936317444,-0.007710272446274757,0.7782118916511536,0.9388461709022522,-0.0059862821362912655
8,0.4030620753765106,0.8183411359786987,-8.058172795699647e-08,0.4317772388458252,0.8408511281013489,-0.009134895168244839,0.4445187747478485,0.8752661943435669,-0.015016826801002026,0.4467729330062866,0.9121533036231995,-0.01879352703690529,0.45229631662368774,0.9412215948104858,-0.02125825546681881,0.4150928258895874,0.8937983512878418,-0.019638849422335625,0.4179706275463104,0.9477774500846863,-0.027661800384521484,0.4289020597934723,0.9678382873535156,-0.029786458238959312,0.43898946046829224,0.9764087200164795,-0.029171917587518692,0.3952620327472687,0.8949934244155884,-0.01716620661318302,0.40311259031295776,0.9521340727806091,-0.024983402341604233,0.4193844199180603,0.964900016784668,-0.02350904606282711,0.42983919382095337,0.9662625789642334,-0.020611722022294998,0.3815934956073761,0.8932784795761108,-0.014740104787051678,0.3882693648338318,0.9477819204330444,-0.020821597427129745,0.4031968414783478,0.9539580941200256,-0.015538264065980911,0.41172289848327637,0.9501346945762634,-0.00977475568652153,0.3727066218852997,0.88995760679245,-0.012876220978796482,0.37708336114883423,0.9350752830505371,-0.015457665547728539,0.38876959681510925,0.9424245953559875,-0.010792390443384647,0.39550110697746277,0.9387485384941101,-0.0058014048263430595,0.7668110132217407,0.7901631593704224,1.7597164969629375e-07,0.7424545884132385,0.8183749318122864,-0.01256872620433569,0.7357944250106812,0.8586791157722473,-0.0179824847728014,0.738052487373352,0.8958539366722107,-0.020374801009893417,0.7389991283416748,0.9268161058425903,-0.020497502759099007,0.7714599370956421,0.8729702234268188,-0.02014124020934105,0.7731963992118835,0.9308868050575256,-0.028005123138427734,0.7605796456336975,0.9495362043380737,-0.02899065800011158,0.748594343662262,0.9498016834259033,-0.026806240901350975,0.7875640392303467,0.8740292191505432,-0.014623880386352539,0.7933977246284485,0.9373139142990112,-0.02274477481842041,0.7783111929893494,0.9551428556442261,-0.023195991292595863,0.7644357681274414,0.953014612197876,-0.021010857075452805,0.7955165505409241,0.8736193180084229,-0.00938650406897068,0.8007845282554626,0.9283177852630615,-0.015301639214158058,0.7859379649162292,0.9449954032897949,-0.015633368864655495,0.7731322646141052,0.9464769959449768,-0.013905845582485199,0.7975401878356934,0.8727316856384277,-0.0048207747749984264,0.8008377552032471,0.9163786172866821,-0.00871913880109787,0.7900384068489075,0.9331920742988586,-0.008678445592522621,0.778820276260376,0.9364422559738159,-0.00684167118743062
9,0.40515977144241333,0.8187638521194458,-7.764341347638037e-08,0.4331676661968231,0.8417597413063049,-0.008990307338535786,0.4452753961086273,0.8760393261909485,-0.014974266290664673,0.44737979769706726,0.9128575921058655,-0.018778156489133835,0.45271459221839905,0.9418020248413086,-0.021263770759105682,0.414740651845932,0.893088698387146,-0.020651396363973618,0.4183724820613861,0.9472858309745789,-0.028549928218126297,0.42961668968200684,0.9673249125480652,-0.030336730182170868,0.4396856129169464,0.9759830236434937,-0.02955451048910618,0.39506176114082336,0.8943697214126587,-0.01823332905769348,0.4037194848060608,0.952197790145874,-0.026121243834495544,0.4202224910259247,0.9654077291488647,-0.024545064195990562,0.4308212697505951,0.9675121307373047,-0.02165752463042736,0.3814810812473297,0.8931124806404114,-0.015723038464784622,0.38874921202659607,0.9480783939361572,-0.021515168249607086,0.40382882952690125,0.9547131061553955,-0.015841927379369736,0.4125073552131653,0.9515699148178101,-0.009945652447640896,0.3728634715080261,0.890159010887146,-0.013794872909784317,0.37704020738601685,0.9359292387962341,-0.01621890254318714,0.38865622878074646,0.9443355202674866,-0.011449778452515602,0.39557144045829773,0.9419708847999573,-0.00645033735781908,0.7640904188156128,0.7588110566139221,3.064515041728555e-08,0.7438841462135315,0.781135082244873,-0.010893316939473152,0.7368527054786682,0.8158355951309204,-0.019200114533305168,0.7379316687583923,0.8510385751724243,-0.024959232658147812,0.7409332990646362,0.8793064951896667,-0.0284690223634243,0.7731108665466309,0.821752667427063,-0.025896422564983368,0.7795484066009521,0.8801199793815613,-0.034890707582235336,0.7657577395439148,0.889312744140625,-0.035498205572366714,0.7569999098777771,0.8810253143310547,-0.03290138393640518,0.7902080416679382,0.8217431306838989,-0.021926024928689003,0.7952680587768555,0.8862140774726868,-0.029826195910573006,0.7780259251594543,0.8925975561141968,-0.029462318867444992,0.7678451538085938,0.8806648254394531,-0.0273494403809309,0.7994038462638855,0.823384165763855,-0.017586490139365196,0.8047387003898621,0.8823065161705017,-0.022409651428461075,0.7884078621864319,0.8879678845405579,-0.020382020622491837,0.7788153290748596,0.8776779174804688,-0.017883017659187317,0.8031548261642456,0.8255135416984558,-0.013575712218880653,0.8071773648262024,0.870513379573822,-0.01621714048087597,0.7948822379112244,0.8814945220947266,-0.014590307138860226,0.7857868671417236,0.8766458630561829,-0.012266537174582481
